Taxa ,E000823_1.8.periodic.relative_abundance,E000823_12.5.periodic.relative_abundance,E000823_24.3.periodic.relative_abundance,E000823_35.0.periodic.relative_abundance,E001958_11.8.periodic.relative_abundance,E001958_2.0.periodic.relative_abundance,E001958_24.1.periodic.relative_abundance,E001958_36.0.periodic.relative_abundance,E003188_1.5.periodic.relative_abundance,E003188_11.6.periodic.relative_abundance,E003188_24.2.periodic.relative_abundance,E003188_34.0.periodic.relative_abundance,E003188_4.5.early.strong.relative_abundance,E003188_5.5.early.strong.relative_abundance,E003188_6.5.early.strong.relative_abundance,E003188_7.6.early.strong.relative_abundance,E003188_8.4.early.strong.relative_abundance,E003188_9.7.early.strong.relative_abundance,E003953_12.1.periodic.relative_abundance,E003953_2.3.periodic.relative_abundance,E003953_23.8.periodic.relative_abundance,E003953_3.8.early.strong.relative_abundance,E003953_30.5.late.relative_abundance,E003953_30.9.late.relative_abundance,E003953_33.1.late.relative_abundance,E003953_34.2.late.relative_abundance,E003953_35.3.periodic.relative_abundance,E003953_5.0.early.strong.relative_abundance,E003953_6.0.early.strong.relative_abundance,E003953_7.0.early.strong.relative_abundance,E003953_8.4.early.strong.relative_abundance,E003953_9.1.early.strong.relative_abundance,E004628_1.8.periodic.relative_abundance,E004628_10.1.early.strong.relative_abundance,E004628_12.2.periodic.relative_abundance,E004628_24.5.periodic.relative_abundance,E004628_35.5.periodic.relative_abundance,E004628_5.2.early.strong.relative_abundance,E004628_6.2.early.strong.relative_abundance,E004628_7.2.early.strong.relative_abundance,E004628_8.3.early.strong.relative_abundance,E004709_12.0.periodic.relative_abundance,E004709_2.9.periodic.relative_abundance,E004709_24.7.periodic.relative_abundance,E004709_35.3.periodic.relative_abundance,E004898_12.6.periodic.relative_abundance,E004898_2.6.periodic.relative_abundance,E004898_23.8.periodic.relative_abundance,E004898_28.4.periodic.relative_abundance,E004898_5.7.RotaVirus.relative_abundance,E005786_10.0.early.weak.relative_abundance,E005786_11.1.early.weak.relative_abundance,E005786_12.0.periodic.relative_abundance,E005786_23.9.periodic.relative_abundance,E005786_35.3.periodic.relative_abundance,E005786_8.1.early.weak.relative_abundance,E005786_9.1.early.weak.relative_abundance,E006091_12.0.periodic.relative_abundance,E006091_2.0.periodic.relative_abundance,E006091_23.5.periodic.relative_abundance,E006091_34.2.periodic.relative_abundance,E006493_1.7.periodic.relative_abundance,E006493_12.1.periodic.relative_abundance,E006493_24.1.periodic.relative_abundance,E006493_35.8.periodic.relative_abundance,E006493_6.0.RotaVirus.relative_abundance,E006781_1.9.periodic.relative_abundance,E006781_12.2.periodic.relative_abundance,E006781_24.2.periodic.relative_abundance,E006781_35.7.periodic.relative_abundance,E007944_1.7.periodic.relative_abundance,E007944_11.8.periodic.relative_abundance,E007944_24.2.periodic.relative_abundance,E007944_35.7.periodic.relative_abundance,E007944_5.7.RotaVirus.relative_abundance,E010481_12.0.periodic.relative_abundance,E010481_2.1.periodic.relative_abundance,E010481_23.6.periodic.relative_abundance,E010481_29.8.late.relative_abundance,E010481_30.9.late.relative_abundance,E010481_33.0.late.relative_abundance,E010481_34.0.late.relative_abundance,E010481_35.1.late.relative_abundance,E010481_35.8.periodic.relative_abundance,E010581_1.7.periodic.relative_abundance,E010581_12.1.periodic.relative_abundance,E010581_24.0.periodic.relative_abundance,E010581_36.2.periodic.relative_abundance,E010581_6.1.RotaVirus.relative_abundance,E010682_12.0.periodic.relative_abundance,E010682_2.1.periodic.relative_abundance,E010682_23.8.periodic.relative_abundance,E010682_34.6.periodic.relative_abundance,E011878_1.8.periodic.relative_abundance,E011878_12.0.periodic.relative_abundance,E011878_23.6.periodic.relative_abundance,E011878_35.8.periodic.relative_abundance,E012854_1.9.periodic.relative_abundance,E012854_12.1.periodic.relative_abundance,E012854_24.1.periodic.relative_abundance,E012854_35.1.periodic.relative_abundance,E013094_1.5.periodic.relative_abundance,E013094_13.2.periodic.relative_abundance,E013094_23.8.periodic.relative_abundance,E013094_35.6.periodic.relative_abundance,E013505_10.1.early.weak.relative_abundance,E013505_11.0.early.weak.relative_abundance,E013505_12.9.periodic.relative_abundance,E013505_14.2.early.weak.relative_abundance,E013505_2.1.periodic.relative_abundance,E013505_24.1.periodic.relative_abundance,E013505_34.6.periodic.relative_abundance,E014086_12.0.periodic.relative_abundance,E014086_2.5.periodic.relative_abundance,E014086_24.5.periodic.relative_abundance,E014086_36.0.periodic.relative_abundance,E014403_11.9.periodic.relative_abundance,E014403_2.2.periodic.relative_abundance,E014403_23.4.periodic.relative_abundance,E014403_35.2.periodic.relative_abundance,E016063_11.5.periodic.relative_abundance,E016063_2.4.periodic.relative_abundance,E016063_20.9.control.shifts.relative_abundance,E016063_22.8.control.shifts.relative_abundance,E016063_23.0.periodic.relative_abundance,E016063_25.2.control.shifts.relative_abundance,E016063_34.8.periodic.relative_abundance,E016273_11.8.periodic.relative_abundance,E016273_2.0.periodic.relative_abundance,E016273_24.1.periodic.relative_abundance,E016273_35.1.periodic.relative_abundance,E016426_11.4.periodic.relative_abundance,E016426_2.4.periodic.relative_abundance,E016426_23.7.periodic.relative_abundance,E016426_34.9.periodic.relative_abundance,E017497_12.3.periodic.relative_abundance,E017497_2.3.periodic.relative_abundance,E017497_24.3.periodic.relative_abundance,E017497_34.2.periodic.relative_abundance,E018286_10.1.control.shifts.relative_abundance,E018286_11.1.control.shifts.relative_abundance,E018286_12.2.periodic.relative_abundance,E018286_13.1.control.shifts.relative_abundance,E018286_2.2.periodic.relative_abundance,E018286_24.2.periodic.relative_abundance,E018286_36.3.periodic.relative_abundance,E018286_6.0.RotaVirus.relative_abundance,E019092_11.4.control.shifts.relative_abundance,E019092_12.4.periodic.relative_abundance,E019092_2.0.periodic.relative_abundance,E019092_23.6.periodic.relative_abundance,E019092_8.2.control.shifts.relative_abundance,E019092_9.3.control.shifts.relative_abundance,E019763_1.5.periodic.relative_abundance,E019763_10.5.periodic.relative_abundance,E019763_23.7.periodic.relative_abundance,E019763_35.6.periodic.relative_abundance,E019763_5.6.RotaVirus.relative_abundance,E020570_1.9.periodic.relative_abundance,E020570_11.8.periodic.relative_abundance,E020570_23.8.periodic.relative_abundance,E020570_34.8.periodic.relative_abundance,E020924_1.8.periodic.relative_abundance,E020924_10.4.early.strong.relative_abundance,E020924_11.9.periodic.relative_abundance,E020924_24.4.periodic.relative_abundance,E020924_26.9.late.relative_abundance,E020924_27.9.late.relative_abundance,E020924_29.2.late.relative_abundance,E020924_29.7.late.relative_abundance,E020924_3.6.early.strong.relative_abundance,E020924_30.8.late.relative_abundance,E020924_35.8.periodic.relative_abundance,E020924_5.5.early.strong.relative_abundance,E020924_6.8.early.strong.relative_abundance,E020924_8.1.early.strong.relative_abundance,E020924_9.4.early.strong.relative_abundance,E021032_11.4.control.shifts.relative_abundance,E021032_12.3.periodic.relative_abundance,E021032_14.5.control.shifts.relative_abundance,E021032_15.5.control.shifts.relative_abundance,E021032_2.2.periodic.relative_abundance,E021032_24.2.periodic.relative_abundance,E021032_35.6.periodic.relative_abundance,E021032_5.4.RotaVirus.relative_abundance,E021235_22.4.periodic.relative_abundance,E021235_35.8.periodic.relative_abundance,E021822_13.1.periodic.relative_abundance,E021822_2.6.periodic.relative_abundance,E021822_24.6.periodic.relative_abundance,E021822_26.5.late.relative_abundance,E021822_28.2.late.relative_abundance,E021822_28.9.late.relative_abundance,E021822_3.3.early.strong.relative_abundance,E021822_35.8.periodic.relative_abundance,E021822_4.1.early.strong.relative_abundance,E021822_5.0.early.strong.relative_abundance,E021822_5.9.early.strong.relative_abundance,E021822_7.2.early.strong.relative_abundance,E021940_2.0.periodic.relative_abundance,E021940_23.7.periodic.relative_abundance,E021940_24.9.late.relative_abundance,E021940_25.7.late.relative_abundance,E021940_26.9.late.relative_abundance,E021940_28.6.late.relative_abundance,E021940_29.9.late.relative_abundance,E021940_34.5.periodic.relative_abundance,E021940_4.0.early.weak.relative_abundance,E021940_4.9.early.weak.relative_abundance,E021940_6.0.early.weak.relative_abundance,E021940_6.9.early.weak.relative_abundance,E021940_8.3.early.weak.relative_abundance,E022497_12.5.periodic.relative_abundance,E022497_2.3.periodic.relative_abundance,E022497_23.7.periodic.relative_abundance,E022497_35.7.periodic.relative_abundance,E023445_1.7.periodic.relative_abundance,E023445_11.7.periodic.relative_abundance,E023445_23.7.periodic.relative_abundance,E023445_35.7.periodic.relative_abundance,E024907_11.6.periodic.relative_abundance,E024907_24.0.periodic.relative_abundance,E024907_3.8.periodic.relative_abundance,E024907_35.0.periodic.relative_abundance,E028794_1.7.periodic.relative_abundance,E028794_11.7.periodic.relative_abundance,E028794_23.7.periodic.relative_abundance,E028794_26.2.late.relative_abundance,E028794_27.3.late.relative_abundance,E028794_28.2.late.relative_abundance,E028794_29.9.late.relative_abundance,E028794_30.9.late.relative_abundance,E028794_35.4.periodic.relative_abundance,E032966_1.7.periodic.relative_abundance,E032966_11.8.periodic.relative_abundance,E032966_23.9.periodic.relative_abundance,E035134_11.8.periodic.relative_abundance,E035134_2.9.periodic.relative_abundance,E035134_23.8.periodic.relative_abundance,E035134_34.8.periodic.relative_abundance
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,0.528466,0.69809,0.332882,0.592607,0.693891,0.249201,0.444443,0.368184,0.431393,0.538722,0.53236,0.594311,0.699493,0.380841,0.633191,0.000043,0.670277,0.677961,0.533935,0.651722,0.686538,0.328056,0.620593,0.772201,0.717261,0.608498,0.746326,0.597685,0.235035,0.516474,0.004609,0.626049,0.000078,0.000084,0.016853,0.570568,0.009387,0.000028,0.000009,0,0,0.359061,0.157409,0.189655,0.327341,0.630377,0.669422,0.688864,0.744487,0.202041,0.153605,0.463484,0.309882,0.310218,0.420107,0.213303,0.120933,0.426385,0.683901,0.194721,0.430714,0.497299,0.577259,0.703996,0.540752,0.173237,0.589117,0.62923,0.576354,0.360644,0.623365,0.240149,0.522298,0.547259,0.452614,0.591408,0.621181,0.589001,0.578538,0.584887,0.729825,0.442249,0.476401,0.612834,0.000121,0.001571,0.351816,0.584197,0.000366,0.391939,0.011184,0.124588,0.675452,0.4019,0.259954,0.384222,0.608346,0.659768,0.018401,0.878797,0.749472,0.718345,0.568682,0.626017,0.556238,0.06542,0.405928,0.491417,0.313162,0.575058,0.466748,0.60068,0.607571,0.784538,0.579916,0.473467,0.304949,0.002527,0.39499,0.124819,0.00044,0.002992,0.000018,0.000047,0.394372,0.676398,0.844611,0.458464,0.588396,0.395774,0.565647,0.186945,0.569892,0.282837,0.740125,0.681159,0.439261,0.658699,0.65852,0.000453,0.000558,0.797158,0.687357,0.007912,0.588163,0.581555,0.00016,0.56669,0.737352,0,0.539796,0.000019,0.000292,0,0.089366,0.708846,0.674537,0.001316,0.856374,0.476729,0.154893,0.48087,0.556731,0.499039,0.490052,0.454776,0.432767,0.720131,0.395128,0.587394,0.436007,0.477601,0.35006,0.097088,0.412092,0.000171,0.485171,0.000026,0.000511,0.212075,0.267134,0.000331,0.33235,0.227453,0.000358,0.491649,0.527485,0.612867,0.298669,0.489209,0.418339,0.531573,0.444469,0.081161,0.657648,0.515272,0.775778,0.92742,0.881464,0.397544,0.552883,0.184901,0.564421,0.540663,0.362763,0.375056,0.344419,0.419565,0.550153,0.207182,0.339221,0.100075,0.404934,0.149787,0.272052,0.507921,0.011896,0.000566,0.457116,0.131722,0.000361,0.598845,0,0.318198,0.487891,0.537992,0.628116,0.403439,0.401002,0.342145,0.443721,0.364646,0.207804,0.080924,0.545245,0.661979,0.25689,0.344146,0.655464,0.183204
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides,0.528466,0.69809,0.332882,0.592607,0.693891,0.249201,0.444443,0.368184,0.431393,0.538722,0.53236,0.594311,0.699493,0.380841,0.633191,0.000043,0.670277,0.677961,0.533935,0.651722,0.686538,0.328056,0.620593,0.772201,0.717261,0.608498,0.746326,0.597685,0.235035,0.516474,0.004609,0.626049,0.000078,0.000084,0.016853,0.570568,0.009387,0.000028,0.000009,0,0,0.359061,0.157409,0.189655,0.327341,0.630377,0.669422,0.688864,0.744487,0.202041,0.153605,0.463484,0.309882,0.310218,0.420107,0.213303,0.120933,0.426385,0.683901,0.194721,0.430714,0.497299,0.577259,0.703996,0.540752,0.173237,0.589117,0.62923,0.576354,0.360644,0.623365,0.240149,0.522298,0.547259,0.452614,0.591408,0.621181,0.589001,0.578538,0.584887,0.729825,0.442249,0.476401,0.612834,0.000121,0.001571,0.351816,0.584197,0.000366,0.391939,0.011184,0.124588,0.675452,0.4019,0.259954,0.384222,0.608346,0.659768,0.018401,0.878797,0.749472,0.718345,0.568682,0.626017,0.556238,0.06542,0.405928,0.491417,0.313162,0.575058,0.466748,0.60068,0.607571,0.784538,0.579916,0.473467,0.304949,0.002527,0.39499,0.124819,0.00044,0.002992,0.000018,0.000047,0.394372,0.676398,0.844611,0.458464,0.588396,0.395774,0.565647,0.186945,0.569892,0.282837,0.740125,0.681159,0.439261,0.658699,0.65852,0.000453,0.000558,0.797158,0.687357,0.007912,0.588163,0.581555,0.00016,0.56669,0.737352,0,0.539796,0.000019,0.000292,0,0.089366,0.708846,0.674537,0.001316,0.856374,0.476729,0.154893,0.48087,0.556731,0.499039,0.490052,0.454776,0.432767,0.720131,0.395128,0.587394,0.436007,0.477601,0.35006,0.097088,0.412092,0.000171,0.485171,0.000026,0.000511,0.212075,0.267134,0.000331,0.33235,0.227453,0.000358,0.491649,0.527485,0.612867,0.298669,0.489209,0.418339,0.531573,0.444469,0.081161,0.657648,0.515272,0.775778,0.92742,0.881464,0.397544,0.552883,0.184901,0.564421,0.540663,0.362763,0.375056,0.344419,0.419565,0.550153,0.207182,0.339221,0.100075,0.404934,0.149787,0.272052,0.507921,0.011896,0.000566,0.457116,0.131722,0.000361,0.598845,0,0.318198,0.487891,0.537992,0.628116,0.403439,0.401002,0.342145,0.443721,0.364646,0.207804,0.080924,0.545245,0.661979,0.25689,0.344146,0.655464,0.183204
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae,0,0.000048,0.000166,0.018974,0,0.000077,0,0.017777,0,0.000009,0.000043,0,0,0.000069,0,0,0,0,0,0,0,0,0,0.000009,0.000027,0,0,0,0,0,0,0,0,0,0,0.000232,0.000023,0,0,0,0,0,0.000053,0.000004,0,0.170982,0.58792,0.102292,0.122291,0,0,0,0,0.000134,0.093122,0,0,0,0,0.000147,0,0.000004,0,0.117929,0.202202,0,0.000008,0,0,0,0,0,0,0.000043,0,0.007829,0,0.152375,0.141848,0.102264,0.135466,0.080776,0.189276,0.150534,0.00001,0,0,0,0,0,0,0,0,0.000018,0.000002,0.05704,0.185115,0,0.000874,0,0.075721,0,0,0,0,0,0.026269,0.001201,0.021301,0,0.018565,0.016445,0,0,0,0.101401,0,0.000128,0.08202,0.039669,0,0,0,0,0,0,0.000059,0,0.000372,0,0.020309,0,0,0,0,0.172785,0.096767,0.044252,0.014135,0,0,0,0.000074,0,0,0,0,0,0.000027,0,0.085635,0,0.000114,0,0,0,0,0,0,0.044079,0,0,0,0,0,0,0,0,0,0.079024,0,0.000008,0,0.000033,0,0.000171,0.002266,0.000026,0.000025,0.000023,0.000396,0,0.000018,0,0,0,0,0,0,0.000067,0.000048,0,0,0,0.000022,0.198816,0,0,0,0.002471,0.138463,0.100878,0.123646,0.142174,0.115215,0.109686,0.062749,0.001265,0.009541,0.000863,0.000462,0.000121,0,0,0.000462,0,0.000855,0,0,0,0,0.598845,0,0.013382,0.002627,0,0.064139,0.073988,0.031335,0.065887,0.02949,0.065994,0.016492,0.080617,0.545124,0.270149,0.000064,0,0.000043,0.000438
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae|t__Bacteroides_caccae_unclassified,0,0.000048,0.000166,0.018974,0,0.000077,0,0.017777,0,0.000009,0.000043,0,0,0.000069,0,0,0,0,0,0,0,0,0,0.000009,0.000027,0,0,0,0,0,0,0,0,0,0,0.000232,0.000023,0,0,0,0,0,0.000053,0.000004,0,0.170982,0.58792,0.102292,0.122291,0,0,0,0,0.000134,0.093122,0,0,0,0,0.000147,0,0.000004,0,0.117929,0.202202,0,0.000008,0,0,0,0,0,0,0.000043,0,0.007829,0,0.152375,0.141848,0.102264,0.135466,0.080776,0.189276,0.150534,0.00001,0,0,0,0,0,0,0,0,0.000018,0.000002,0.05704,0.185115,0,0.000874,0,0.075721,0,0,0,0,0,0.026269,0.001201,0.021301,0,0.018565,0.016445,0,0,0,0.101401,0,0.000128,0.08202,0.039669,0,0,0,0,0,0,0.000059,0,0.000372,0,0.020309,0,0,0,0,0.172785,0.096767,0.044252,0.014135,0,0,0,0.000074,0,0,0,0,0,0.000027,0,0.085635,0,0.000114,0,0,0,0,0,0,0.044079,0,0,0,0,0,0,0,0,0,0.079024,0,0.000008,0,0.000033,0,0.000171,0.002266,0.000026,0.000025,0.000023,0.000396,0,0.000018,0,0,0,0,0,0,0.000067,0.000048,0,0,0,0.000022,0.198816,0,0,0,0.002471,0.138463,0.100878,0.123646,0.142174,0.115215,0.109686,0.062749,0.001265,0.009541,0.000863,0.000462,0.000121,0,0,0.000462,0,0.000855,0,0,0,0,0.598845,0,0.013382,0.002627,0,0.064139,0.073988,0.031335,0.065887,0.02949,0.065994,0.016492,0.080617,0.545124,0.270149,0.000064,0,0.000043,0.000438
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0,0,0,0,0,0,0,0.053841,0.044647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000081,0,0,0.007253,0.022274,0.041141,0.02602,0.01113,0.002705,0.004095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000701,0,0,0,0,0,0.000147,0.003044,0.009223,0.004327,0.003734,0,0.056349,0.157629,0.170872,0.739475,0.180372,0.047552,0,0,0,0,0,0,0,0,0,0,0,0.107296,0.003009,0.208986,0.031804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224472,0.011664,0.058681,0.077469,0.098312,0.003807,0.075217,0.017944,0.002932,0.007611,0,0,0,0,0.000007,0,0,0,0,0,0,0,0.000369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122,0.000005,0.000031,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus|t__Bacteroides_cellulosilyticus_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0,0,0,0,0,0,0,0.053841,0.044647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000081,0,0,0.007253,0.022274,0.041141,0.02602,0.01113,0.002705,0.004095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000701,0,0,0,0,0,0.000147,0.003044,0.009223,0.004327,0.003734,0,0.056349,0.157629,0.170872,0.739475,0.180372,0.047552,0,0,0,0,0,0,0,0,0,0,0,0.107296,0.003009,0.208986,0.031804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224472,0.011664,0.058681,0.077469,0.098312,0.003807,0.075217,0.017944,0.002932,0.007611,0,0,0,0,0.000007,0,0,0,0,0,0,0,0.000369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122,0.000005,0.000031,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004069,0,0,0,0,0,0,0.048513,0.005942,0.02752,0.00869,0,0,0,0,0.01898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004464,0.00218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus|t__GCF_000195615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004069,0,0,0,0,0,0,0.048513,0.005942,0.02752,0.00869,0,0,0,0,0.01898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004464,0.00218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola,0.029241,0.625496,0.121697,0.313531,0,0,0,0.155829,0,0.000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009,0,0.000048,0,0,0,0,0,0,0,0,0,0.000024,0,0,0,0,0,0,0,0,0.000018,0,0,0,0,0,0,0,0,0,0,0,0.160644,0,0.208853,0.117795,0.237188,0.247001,0.170546,0.110511,0.231326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000054,0,0.414806,0,0.000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074126,0,0.004213,0.111971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101,0,0,0,0,0.00005,0,0,0,0.23215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014731,0,0.000036,0,0,0,0,0,0,0,0,0,0,0,0,0.000068,0,0,0,0,0,0,0,0,0,0,0,0,0.000012,0,0,0.000017,0,0,0,0,0,0,0,0.00011,0,0,0.000027,0,0,0,0,0,0,0,0,0,0,0.00002,0,0,0,0,0,0,0.000008,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola|t__GCF_000154845,0.029241,0.625496,0.121697,0.313531,0,0,0,0.155829,0,0.000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009,0,0.000048,0,0,0,0,0,0,0,0,0,0.000024,0,0,0,0,0,0,0,0,0.000018,0,0,0,0,0,0,0,0,0,0,0,0.160644,0,0.208853,0.117795,0.237188,0.247001,0.170546,0.110511,0.231326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000054,0,0.414806,0,0.000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074126,0,0.004213,0.111971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101,0,0,0,0,0.00005,0,0,0,0.23215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014731,0,0.000036,0,0,0,0,0,0,0,0,0,0,0,0,0.000068,0,0,0,0,0,0,0,0,0,0,0,0,0.000012,0,0,0.000017,0,0,0,0,0,0,0,0.00011,0,0,0.000027,0,0,0,0,0,0,0,0,0,0,0.00002,0,0,0,0,0,0,0.000008,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,0.05691,0.039507,0.096025,0.068833,0.000111,0.000017,0.017451,0.038622,0.005913,0.000062,0.000074,0.00006,0.529917,0.034251,0.139169,0,0,0,0.347522,0.614338,0.000009,0.287218,0.195883,0.241276,0.368061,0.237638,0.272396,0.540247,0.217512,0.440496,0.004609,0.60159,0,0.000028,0.000742,0.000284,0.000042,0,0,0,0,0.001456,0.000089,0.024225,0.053313,0.224183,0.076281,0.129456,0.162652,0.000021,0,0.000034,0.000007,0,0.055273,0.000034,0,0,0,0.000013,0,0.224898,0.000012,0.0036,0.003286,0.00004,0.000054,0.022552,0.007458,0,0,0.000015,0,0.000193,0,0.000075,0.000042,0.002787,0.059803,0.01991,0.047459,0.005851,0.002645,0.000697,0,0,0,0,0.000055,0,0.000952,0.032548,0.367353,0.000428,0,0.000514,0,0,0.000144,0.372021,0.035556,0.000007,0,0,0.000004,0,0.000137,0.010867,0.000023,0.088662,0.003992,0.000036,0.000198,0,0.000248,0.000347,0.159817,0.000468,0.004762,0.002639,0,0.000153,0.000018,0.000047,0,0,0.000082,0.000065,0.000241,0,0.122482,0,0.000056,0,0,0.315503,0.218077,0.184278,0.283206,0,0.000038,0.000129,0.000086,0.00123,0,0.145045,0.000021,0,0.000107,0,0.091606,0,0.000021,0,0,0.00005,0.00007,0.000163,0,0.030899,0.022289,0.34855,0.00011,0.031804,0.432157,0.066038,0.050301,0.086469,0.020325,0,0.000033,0.02753,0.021554,0.000004,0.000025,0,0.000572,0,0.000135,0,0.000149,0.000102,0,0,0,0,0.000272,0.000487,0,0,0.000005,0.000031,0,0,0.000058,0.000207,0,0,0.000033,0.017493,0.000169,0,0,0.000355,0.019311,0.01439,0.019524,0.037685,0.137742,0.046928,0.113539,0.033197,0.026534,0.105339,0.022105,0.01889,0.002522,0.000027,0.000101,0.000043,0.00001,0,0,0.098873,0.039726,0.167722,0.06032,0.023636,0.003678,0.005183,0.017352,0.028979,0.014217,0,0,0,0.044954,0.270712,0.390608,0.041751
